;video_id;comments;;;;;
4338;h5dEmYRWMT8;['Si vous aimer les glitch sur aw et gta aller voir ma chaîne ;;;;;
4339;C4Zb0ONd46U;"['german ?', 'Mais le beug a était patché', 'Je vient de le faire ça fonctionne pas les zombies montent sur l ordinateur donc déjà patcher par les développeurs ', 'qui aps3', 'actuellement je pense receser a peu pres 36 glitch de ce type sur cette map...un conseil,ne tricher pas ca n a aucun but,il n y a pas de grade comme dans bo2', ""On peut se mettre ou on veut ^^\nCa marche partout sur cette plateforme. Pas besoin d'être derrière un pc"", ""Bande de grosse merde vs ete obliger de fair des glitch pour faire des manches (sauf ce qui l'utilise pour pause sa je comprends)"", 'Continue comme sa \n', 'Marche pas', ""T pas obligé d'aller derrière le pc tu te mes au fond du truck et tu t'acroupi et sa fonctionne""]";;;;;
4340;py_5JiRjBCg;"['Film aclion', ""c'est dès la première année seulement ? ou meme les autres années ?"", 'sa marche pas\xa0', 'j ai essayer de le faire mais sa ne marche pas', 'cool des glitchs utiles\xa0', 'sa marche pas sur ps3', ""Voici mon astuce qui marche sur et certains. Donc pour avoir disons Neymar proposé le transfert que demande le club ensuite il accepte puis quand il s'agit de proposé son salaire laissé son salaire et mettais titulaire en devenir pour qu'il refuse après attendé qu'il refuse puis ne supprimé pas le mail allez dans liste prioritaire cliqué sur le joueur proposé pour achat mettais 0 euros et allez lui proposé son contrat dans mail et qu'il accepte et vous pouvez avoir tous les joueurs a coup sur ! Essayez et dite moi en des nouvelles. J'ai Bale Neymar Aguero Pogba avec Marseille :) DERIEN LES AMIS"", ""J'ai fait ce bug sur Coman sans m'en rendre compte ^^"", '***** j ai un glitch a peux prés pareil dauf qu on peux recruter tout le monde regarde ma chaine. Je vais bientot faire le V.2 (en meilleur qualitée)', 'Vraiment un glitch de merde le but du mode carrière est de galerer pour ce faire une bonne equipe']";;;;;
4341;H6X0JKGzpWI;"[""je n'arrive pas a atteindre la 2eme plateforme"", ""Un grand merci a l'équipe de la GlitchsHacksFr pour l'upload :D sa me fait super plaisir"", '', ""Je connai une méthode plus simple pour le glitsh\nSi vous voulez l'astuce ajouter moi : FPK_KhaOtiC"", 'On peut faire sur la ps4\n', '89 vue en premier mdr', ""si vous aimez les bugs sur aw j'en ai sur ma chaine donc n'hesiter pas a aller faire un tour il y en a vraiment des super biens😉"", ""Tu peux trouver un glitch sur fut 15 stp c vraiment galère a se faire de l'argent ! ""]";;;;;
4342;ZKwR9DzeioA;"['Sur ps4 survie sa marche toujours ou pas ?', 'coupe', 'Ça coper', ""c'est normal à 2 minutes 48"", 'MINERAIS BORDEL !!!!', 'Des mineraux tout va bien', 'ca fonctionne toujour ?', 'tu peux trouver un glitch minecraft sur ps3', 'Ne fonctionne plus depuis la mise a jour !!!! dommage', 'il est aussi possible sur ps3 !!']";;;;;
4343;yswxEJY6n48;"['On ne pe plus fair de glitch ', 'Je fais Out of map dans AW sur toute les map sur xbox en privé seulement. mon gamertag --> L4S Logixx ( Pas plus de 3 personnes )', 'Good!', ""Merci d'avoir upload ma vidéo !! GlitchsHacksFR <333 Et je voulais préciser aussi que c'est sur next gen (xbox one mais il marche aussi PS4) mais sur la PS3 c'est une façon pour sortir de la carte :)"", ""je ne sais pas si tu l'a trouver tout seul mais ce n'est pas un nouveau glitch 😉 je l'ai trouver il y a deja plus d'un mois avec un ami si vous ne me croyez pas je vous laisse faire un tour sur ma chaine pour verifier mais bon glitch quand meme j'aurai aussi aimé que ma video soit poster sur une chaine comme celle la mais malheureusement je n'est pas encore la qualite necessaire bref mercii d'avance😉"", 'Gfx ici', 'Connu depuis très longtemps', '20 ème ☺ super vidéo', 'Hehe Nyzor 😆🐷', 'Ki fait lobby bo2 svp psn redakill95']";;;;;
4344;n998b2eJdV4;"['patcher', 'Il ne marche pas sur ps3 ? ', 'Patcher', 'Est ce que le glitch marche sur ps3 en passant merci pour le glitch', ""Ce qui me faire rire(moyennement) , c'est que ce glitch je l'ai fais et mise en ligne il y a déjà plus de 2 semaines maintenant ( vous pouvez vérifier sur ma chaine) que glitchshackFR ma confirmer qu'il uploader ma vidéo sur leurs chaine, j'ai attendu 2 semaines pour un final voir qu'un autre mec a étais upload, je m'en fiche royalement de pas avoir étais upload c'est le fait de mentir sans aucune explication ou excuse derriere qui m'énerve le plus, ah bonne entendeur :)"", 'Ça marche sur old gen?', ""C'est qua la musique de l'intro ? Pas celle de la HackglitcheFr mais l'autre"", 'ya un risque de ban?', 'Merci pour lupload !', 'Cela veut il dire que ça ne fonctionne pas sur old gen ?']";;;;;
4345;35k9KZZz5Pg;"[""Et mec je ses pas si tes vraiment youtubeur ou copieur  laisse tombe ta chaine si tu sais pas t'en servir "", 'Merci ZRK', 'By sankah ";;;;;
4346;88yHJFq6Cq4;"['Merci pour cette vidéo je les trouver et il été tout blanc mon RPG je clic sur Jaime un grand merci ', 'Pfff ! GT le premier a envoyer la vidéo !!!', 'Abonne toi a ma chaîne je rend avec ma chaîne secondaire', 'Allé vous abonnés à ma chaîne et on s abonne à la vôtre ', ""Selon moi c'est un easter egg car si s'était un beug je ne pense pas qu'il y aurais d'armes !"", 'Pas un glitch faute dans le titre', 'C pas normal que ya une arme dans un jenre de bug !!!!!!', 'Ok simer', 'Ça marche sur PS3 donc pour ceux qui sont sur PS3 vous l aurez', '+1 LIKES']";;;;;
4347;mUKPnwFv2BU;"[""j'avais réussi sur ps3 mais le bug c fais tout seul"", 'domage tu aurai pu faire mieu xD', 'Ouep, deja bien connu! ', 'Pour le fun :-)', ' Hg', 'Fait , refait et rerefait ..', 'Nom de la musique svp ?', 'déjà vu plein de fois .', ""J l'ai fait trop bien""]";;;;;
4348;ysZhe7hk3Yw;"[""woua le glitch vieux de 1 mois mais bon bref si vous kiffez les bugs sur aw n'hesitez pas a aller faire un tour sur ma chaine mercii d'avance😉"", 'Bonne vidéo sinon quel es le nom la musique de ton intro ?', ""Je vous l'ai déjà envoyer ce spot vous l'avez même upload "", 'connu depuis des mois', ""pas besoin d'exo planage !!!!!"", 'Personnellement je trouve que AW est le jeux le plus mal fini au monde ', ""il date d'un mois.";;;;;
4349;l01aqGkDg-g;"['A putain a chaque fois que je trouve un spot ou un bug les autre en font une video', ""Pour infos sur l'ancienne sortis de cette map : sa marche toujours sans exo-planage mais avec le bouclier"", ""c'et impossible de faire un autre double jump"", 'Musique intro', 'La musique ?', 'Musique intro svp', ""Pour tout ceux qui kiffent les bugs sur aw n'hesitez pas a aller faire un tour sur ma chaine mercii d'avance"", ""Ah enfin un glitch sur AW, c'est tellement rare... ah non en fait, bye"", 'OUAIHHHHH ENFIN UN GLITCH SUR CETTE MAPP !!!!!', 'Troisieme a reggarder\n']";;;;;
4350;z4A7NVljstk;"[""pour tout ceux qui kiffent les bugs sur aw j'en trouve des super avec mon ami Cr4zY x WeeDz ils sont vraiment pas mal n'hesitez pas a faire un tour sur ma chaine mercii d'avance"", ""Comment fais tu pour avoir ta carte en couleur? Moi c'est noir et gris online?"", ""Di c'est quoi ton Gmail pour t'envoyer des vidéos "", 'Second', 'FIRST']";;;;;
4351;wUUNXSRayqA;"[""C'est quoi ton gmail ? Pour envoyer des vidéos "", 'Glitch atheon please', ""+ de glitch sur Destiny svp?\nEt stop les out of map on s'en bah lesc et on a que ça."", 'GG mes un peux connu pour les joueur qui jouer depuis 1 mois /2 de destiny comme moi par exp', 'Gg a riper ";;;;;
4352;fB5HMlYbDwo;"['fais une videos sur 😍', 'comment que tu fait pour être riche sur Xbox one', 'Blaireau', ""C'est patch ???? car moi je fait pareille et quand je quitte j'attiri sur le toit ?"", 'Il explique trop mal c est un truc de fou', 'Complètement débile de mettre se genre de vidéo, merci de pourrir le jeux avec des god mode bidon \n', 'L\'activité de ""siméon"" ?!! C\'est mieux de dire ""simon"" mais bon ... Bonne vidéo ', 'un glitch pour rentrer les véhicule de police dans le garage', ""Bonne Vidéo.\nC'est un Glitch pour quel(s) support(s) ?"", ' Merci beaucoup !! Auteur ici :D']";;;;;
4353;ZzRHzR-pycQ;"['Merci mec ses trop cool se bègue', ""S'il y a quelqu'un qui a compris expliquer moi  car j'ai absolument rien compris a ce qu'il a dit ! Il bouffe ses mots et articule pas!"", ""Patché le klaxon n'existe plus. ."", 'bysankah la sortit zrk la sortit il la sortit voila ', 'Sa marche sur ps3', 'ALLSILENCED plagié par un noob', 'Mais t\'es con ou quoi ? ""Rockstar à abusé "" mais t\'es con....', 'Ça fonctionne sur PS3 ?', 'Un klaxon se prononce klaxon[e] x)', 'Eh les gens qui disent ""Oé ya plajia"", fermez vos gueules un peu, les glitchs n\'appartiennent à personne...']";;;;;
4354;m0Mh5VFy-NA;"['mais ses bien. un. abonnée de. pluse', 'on entend rien. mec', 'Et comment on fais pour l eco planage', 'La musique de fond stp ?', ""euh djackby9 la trouver y'a 2 semaine !!!  #TROUVERVOSGLITCHETOUTSEUL \xa0"", ""Une question quand on tire avec l'invisibilité infini ça reste invisible ou ça s'arrete ?"", 'Salut je joue sur one mon pseudo ses Nexus Gamer17', 'Tu pourrait te taire se serait la même chose on entendrait rien.', '-fort jentend trop la \nbouffon change de micro', 'Good\n']";;;;;
4355;jf5d8cPGQRI;"['Je vais essayer en mode histoire avec des codes de triche, merci pour la vidéo !', 'merci BySANKAH\xa0', ""Tu c'est de la merde en ce moment "", ""C'est la musique de la première Intro ? "", 'Auteur ici ! c:', 'La salle la fait y a 1 semaine :)']";;;;;
4356;bvBqgQyouHc;"['Respectez au moins ceux qui ont trouvé ce glitch ""glitchshacksFR"" cette vidéo ne vaut rien ce bug d\'aller sous l\'autoroute a été trouvé par un youtubeur s\'appelant DUCKLAFIED et il l\'a découvert le 5 décembre 2014 date a laquelle il a posté la vidéo donc cette vidéo mérite d\'être signalée. Prendre les vidéos des autres c\'est pitoyable.\n\nPour ceux que ca interesse allez voir la chaine de DUCKLAFIED sur youtube un VRAI glitcheur qui cherche lui meme ses glitchs.', 'Allé vous abonner a notre chaîne svp aider nous à atteindre les 80  abonnés  on en a que 70 abo sa serait sympas merci ', ""pour tout ceux qui aiment les glitchs sur aw n'hesitez pas a faire un tour sur ma chaine ou je vous montre un out of map sur recovery vraiment genial je vous en dit pas plus mercii d'avance😉"", ""Hey, salut a tous je me présente Mr FryZZy je me suis lancer sur YouTube en 2014 il y a 7 mois et j'ai remarqué que depuis 3 mois je reste bloqué a 43 abonnés et il est de plus en plus difficiles a devenir Connu aider moi a atteindre les 50 abonnés et AUX 100 ABONNES, Sa serais vraiment bien essayer de me donner des conseils, (critique) (a-pars parler pendant les vidéo car je n'arrive pas a la rec) Aider moi aux 100-200 abonnés et j'essayerais de rec ma voix\xa0\n\nMerci pour votre compréhension MERCI A Tous (PLZ PAS DE MESSAGE INSULTANT)"", ""wow j'adore ce glitch , je vais pouvoir rendre jaloux mes amis :o , nan plus sérieusement c'est nul et le commentary aussi est nul (voix de suicidaire) .."", 'First ', 'Merci du partage, ces super ! Un grand merci à vous :)']";;;;;
4357;R0QytFHy0X8;"['Zrk tu peut maccéptér mon compte ces rayhan77270', 'alller vous abonner a notre chaine svp aider nous a atteindre les 70 abonner on en a que 59 abo merci', ""hey pour tout ceux qui aiment les bugs sur aw je suis le premier fr avec mon pote a avoir decouvrir un out of map sur recovery n'hesiter pas a aller voir la video sur ma chainesi vous voulez le reproduire 😉"", 'Sa peut faire classe :)', 'First']";;;;;
4358;dOwcjVBCt5k;"['La musique de fin deboite tellement...\nLes interressé c est Logic-On the low 😉', 'Cette chaine est vraiment morte, ya plus que des kikoos dessus...', 'il vole tous les glitch de zrk\xa0', 'Slt c koi la music de fin stp', 'Arrête d imiter zederka', ""salut a tous j'ai trouver avec mon pote un out of map sur recovery il est vraiment super bien on est les premiers fr a le decouvrir donc n'hesiter pas a aller voir la video dispo sur ma chaine pour l'explication du bug mercii d'avance😉"", 'Je suis capable de faire ce glitch de puis la mise a jour 1.04 faquer ces vraiment pas nouveau ce glitch lolll', 'Swagg', ""C'est pas ca un toit de carte mais bon merci du partage ^^"", '']";;;;;
4359;b2zlkLjR0Bw;"[""hey salut a tous j'ai trouver avec un ami un super out of map sur recovery n'hesiter pas a aller voir la video on est les premier fr a le decouvrir"", ""Faudrait m'expliquer sa sert a quoi de sortir des mission de campagne serieu"", 'La musique ?', ""Good Sousou, c'est nouveau sur la chaine les glitch du Week End ?"", 'First']";;;;;
4360;9BAzvZ-hVSQ;"['La musique', ""PTIN GG\xa0TheMrGlitchs J'avais chercher la en plus quand on été en Pseudo-compétition de glitchs campagne :p j'étais monter sur sa tête mais j'ai pas penser a aller de l'autre coté après jsui trop dègue mais GG ";;;;;
4361;yBNvrVE1iGU;"['Début vidéo le son est hyper faible / milieu un peut plus / a la fin tu te fais défoncer les oreilles ^^ et le commentateur franchement ils faut nourrir d\'avantage les vidéo la c\'est "" azi jfais la vidéo j\'ai pas envie en plus jfais le Btrd jmontre pas ou c\'est j\'men fou"" xD C\'est un peut déplacer je trouve , enfin je mettrai jamais sa sur ma chaîne personnellement ";;;;;
4362;pnmqqKJlOQE;"['merci mec je mabonne :)', '1)KIKOO SPOTTED, why ? \nDevilSoul=AmeDiabolique, bravo t es allé sur Google Traduction ? En plus le Xx.... \n2)glitch fais, refais, et encore fais\n3)aucune utilité car seulement en solo\n4)Même si on y a arrive en multi grâce a je ne sais quel miracle.... #BANNED', 'Sa sert a rien tu as les commande mais srx quoi !!!', ""Whouaaaah quel glitch qui sert a rien !\n\nJe préfère me mettre en Creatif que fair ca !\n\npis c'est mieux les glitch qui marche en Multi :P"", ""Très beau glitch qui ne marche pas d'ailleurs"", 'Nul ce bug a été pique a mathox qui la decouvert !', 'juste la musique est legerement trop forte elle gache un peut ta voi on dirai que tu baffouille', 'Putin si tu fais un solo pour cheaté mais toi en gamemode bordel pffff', 'et pour e multi ? pfff nulle osef du solo', 'En solo uniquement , donc inutile .']";;;;;
4363;cAWZLt8KH_w;"['sa marche sur ps3 ?\n', 'Gg a toi sa marche', 'JE SUIS BEAU', 'Hey,salut je suis magicien qui révéle les tours de magies tu pourrais t’abonner a ma chaîne je ferais pareil a ta chaîne si vous me réponder ok merci by Gomagie\xa0', 'C est quoi le nom de la musique du début', ""Marche sur ps3? Repondez moi pls merci d'avance..."", ""Mdr la technique la plus bidon du monde ya moyen de se faire des rp en illimité en etant afk ";;;;;
4364;S0iHdNxeIMU;"['knard', 'Je suis Charlie', ""ca sert a quoi si tu es en partie privee ? --'"", ""Comment s'appelle le remix de burn dans la video et ou le trouvez  ?  Merci 😋"", 'Rien compris', 'Allé vous abonner a notre chaîne svp on que 21 abo aider nous a atteindre la trentaine  d abonner sa serait vraiment simpas merci', 'Glitch de merde\xa0', 'Sa marche sur PS3 ?', 'MDRRRRRR OKLM les passes au debut ☺️', 'Thug Life']";;;;;
4365;4PveN2Dj2TQ;"['Ptin ses chiant ses glitch je les avai garder pour moi ,et je conter fair un video pour les montre et il est fai trop le seum ', 'Gros gg Uria ', ""Mec cet pas toi qui a trouver le glitch c'est infinity supra tu peu verifier sa fzit au moin 2 3 semaine quil et sur sa chaine "", ""non mais c'est tout au même spot moi j'ai trouvé des out of map les deux doigts sans le nez et lui il trouve trois spot à la même endroit\xa0"", 'Mrc atoi', ""Ce n'est pas eu qui on trouver ses spot ses espace glitch  donc arrêter de copier"", 'gg', 'Ses spots son aussi connu que ma bite...', ""Elle est bien ta vidéo mais le seul problème c'est que les gens vont se servir de ces spots pour camper --'"", ""Wow, j'ai pas AW, mais je suis choquée de voir qu'il y à des glitch aussi flagrant sur ce jeu. Allez Sledgehammers, regarder cette vidéo et patché tout sa !\xa0""]";;;;;
4366;KAulA-Un5jM;"[""C'est de la merde mdrr ..."", 'Swag', 'C dla merde c même pas un glitch en plus il y est depuis le début du jeu !!!', 'sa fait longtemps que ce glich existe car je lai vue sa fait mois sur une autre chene youtube', 'je le connaissais deja\xa0', ""Ah la vache gg RIPPER , c'est Madness ! :)\nPas mal le glitch :)"", 'Jean kevin va enfin reussir a battre le record de momo de la tessi\nPitoyable en plus cest pas un glitch', 'music de fond ?\xa0', ""MDRRRR c'est même ps un glitch , c'ets un spot. et nous on l'avait trouvé quand on cherchait des glitchs il y a au moins 3 mois (rofl)"", ""L'astuce est interessente, mais l'amusement y est pas tellement je pense ^^\xa0""]";;;;;
4367;wtoBvaTYCYc;"['ça marche tout seule ?', 'sur ps3 sa marche ?', ""Ses koi la musique de l'intro "", 'ps3 aussi ?', ""Salut, je fais des lobby sur tous les call of duty et gta V ,(argent illimité, niveau aussi, pour cod , invincibilité prestige etc..) j'ai un compte RealityGaming( que je pourrais vous passer) , en bref je suis de confiance si vous en voulez 1 youpass, ou 1 € paypal dites moi ! A+ ! :)"", 'ouais mais maintenant c est patché ils ont enlever l onglet des paris sur toute les coursres du jeu\xa0', 'Et pour xbox one ? Y a pas ?\xa0', 'Ne marche plus', 'moi je ne peut pas parier :(', 'Marche pas sur PS3 !!!\n']";;;;;
4368;Hydh77IMXho;['Le troisième ses moi qui les trouvé', '1.566 ieme vues ;;;;;
4369;wWTaq-TZBP0;"[""j'en aie marre des vidéos sur aw"", 'I love in de coc', 'super ton glitch glitchhacker', 'Merci mes bon explique mieux que ça stp', ""ce glitch ne sert a rien car il faut r'aller chercher des mun et ya les drone qui peuvent te tuer mais en soit c'est un bon spot pour des trickshot"", 'falait prendre lem1', 'Si sa marche en Exo-Survie sa risque pas de marcher en online ? ( bon même si vue la localisation du glitch sa serais très très très difficilement réalisable )', 'Ya des problèmes on est que invincible o début parceque quand la les drone il ns tue quand les ennemi on des laser il te tire desus normalement et si tu f1is pas les mission ya des tourelle defois', 'GG bon glitch ";;;;;
4370;g9n-C5h4Yak;"['se gliche est bien', 'GG', 'Sur old ben ça est patcher ', 'Vous abusez énormément Ont dirait que vous accepter les vidéos que des youtubers à peu prêt connus je vous ai envoyé ma vidéo pour sortir sur Old Gen bien avant celle ci je trouve sa dégueulasse quand ont veut débuté sur youtube :/', ""hey les gars , je sais pas si vous vous souvenez de Derka , c'est celui qui a été uploader sur la Glitch Hack FR et bah il a changer de pseudo mdrr xD je suis aller voir ça chaine et il a fait une vidéo par rapport à ça , le pauvre il fait pitié .."", 'Hey salut a tous abonner vous a ma chaîne Youtube est surtout twitch je suis en live souvent sur twitch advanced warfare , ... \nA plus sur ma chaîne \n\nPseudo twitch : Donogamers', 'Pas très  utile ', 'GG Skells ";;;;;
4371;ma2qmQjYuV8;"['A quoi sa sert de sortir des glitches pour pourrir le jeux meme si il est pourrit comme glitche', ""Aller voir la chaîne de Thomas chauvier car il y a des vidéos de glitch dont un que j'ai trouver pour sortir de retreat"", 'Je fait des lobby gratuit sur GTA5, COD ajouter moi sur Skype : tonyXlopes', 'Serieux stop les glitch sur ce jeu vous pourrissez le jeu avec vos glitch tout le monde va a vos glitch et campe', 'Oué bongour jé 13 en est j jou a advencedde warrfare jé une chènne gamminge véné ', ""C'est bon a savoir merci mec :)"", 'on dit advansd warfaire et ritrit et sinon mrc pour le spot comme ca y auras plein de gens qui vont camper ouaiiiii .....', 'sa ressemble à skyrozz comment tu la dit XD', ""skyroxx vive l'originalité , tu \xa0as juste mis des X à la place des Z"", ""pk tu parle comme ça ? Tu t'ai pris un coup dans la mâchoire ou quoi ?? Breef , vu ta voix je pense que tu a déjà muée , mais t'es quand même un gamin , alors maintenant tu va sagement retourner jouer aux petite voitures ";;;;;
4372;Pq4tbZkljck;"[""C'est pas un glitch et les chevaliers respawn --'"", ""C'est toi qui a trouvé se spot...Bas bien sur j'ai vu une vidéo là dessus en septembre et d'ailleurs en bas il t'a une lootcave.Donc tu devrais t'informer avant de sortir tes soit disant glitch parce que ils sont complètement inutile et sans intérêt.Et on ne parle pas du fais que tu n'as aucune personnalité à copié Zrkglitcher. "", ""Se spot je le connaît depuis que le jeu est sorti plein de youtubeur on fait des vidéo sur se spot donc se n'est pas toi qui l'a trouver"", 'Pas mal se spot franchement, good !', 'BONNE ANNEE ™', ""j'aime trop quand il dit « vous allez pouvoir impressionner pas mal de monde » wow c'est sur que quand j'vais montrer ça à mes potes ils vont êtres trop jaloux :o mdrr c'est un glitch mon pote hein ";;;;;
4373;jHjmTq_y3V4;"['ZRK LA TROUVER EN PREMIER !!!!!', 'Encore un plagia de ZRK', 'Plagiat zrk sale con', 'zrk la montrer ya quelques jours\xa0', ""Putain arrêter d'upload des glitch patcher bordel "", 'Noob \n', 'Il est patcher \n', 'Perso j ai réussi sans le planage alors voilà ', 'comment vous faites pour tirer de balle jaune', ""ha je le connaissais pas celui ci pourtant les glitch j'passe beaucoup de temps a en trouver plein... en tout cas gg super bien expliquer""]";;;;;
4374;VKcFI2Temu8;"['Moi ya pa le scooter ...', ""ya du modding de sauvegarde sur ps4 pck j'ai ma sauvegarde qui beug a la fini du jeux\xa0"", 'il va etre corriger je pense avec toute les mise a jour qui a tout les glitch qui se patch']";;;;;
4375;3C5_liFHcT4;"['Putaaain ce glitch je le connais depuis le 4eme jours de AW et maintenant il va être patché, génial pour les tricks!-_-', 'Toute les autre méthode sont pacher', 'Glitch tres connu et tu ne connais même pas le glitch, là où il faut sauter, où il faut pas, presente nous un truc que tu maîtrise.', 'cool', ':)', 'Come ln tu aura pus dire que s est juste sur 3)0 et ps3 et en plus quand tu fait un glitch tu montre tout.. Moi et 2 de mes friend on a trouver 1 spots plus haut et 4 spot out of the map serieux tant qu a uplaud sa tu devrais rien uplaud', 'marche sur ps4 ??', ""ya déjà des glitchers qui l'ont fait mais d'une manière plus simple .."", 'Yop', ""First :')""]";;;;;
4376;yK_qEhEuINw;"[""C'est quoi là chansons de l'introduction ?"", '?', 'Ta un compte master 1?..', 'Il est où me compte #purmzrde', 'Tu vas trop vite on comprend pas c dommage ...', 'Sa marche tjr?', 'Es ce que sa marche encore si oui refaite une vidéo car il explique trop mal', 'Je peux t ajouter pour que tu me le fasse stpp merci sinon GG ";;;;;
4377;keewJNcKEIg;"[""Ps: il n'est pas haut --'"", 'Cet ""enorme spot"" comme tu l\'appelle n\'est autre qe le haut d\'un bâtiment où spawn les mobs, c\'est à dire que les mobs peuvent te tuer facilement car tu ne peut même pas aller SUR le toit de ce bâtiment comme il y est indiqué dans le titre de cette vidéo.', 'a chier ! :)', 'Mais est ce que ce ""glitch"" fonctionne avec autre qu\'un chasseur? parce que sinon il sert vraiment a rien.', 'Jai personne pour jouer a destiny mon psn est : exterminteurdu86 merci davance', 'oh putain alors la mort de rire xD meme musique, mene bannière, meme titre, meme fin de video avec le ""500 j\'aime?"" et le ""chow tout le monde, bye"" que ZRK jme pisse  dessu xDDDDD ', 'Plagia sur ZRK GLITCHER MEME DEBUT DE VIDEO LA MEME MUSIQUE ET LA MEME BANNIERE !!!!', 'Lol c trop nul mdrrrr', 'Ecoute pas les rageux bonne vidéo! :)', '""C\'est un enorme glitch"", mdr une blague, et puis qui se rappelé de ce jeux ??']";;;;;
4378;xy5IMHRa1K0;"['Exclusivement sur next-gen', 'dit e au moins que ce glitch n a pas etait découvert par toi.', 'Dat plagia de ZRK\xa0', 'Plagiat zrk', 'Dislike zrk la déjà fait sur sa chaine pouuuu !!!!!!!!', 'COOL pour mes défis online ^^', 'on sabaisse ??', ""Let's go les trickshoteur"", 'Zrk l a deja fai t un tricheur!', 'sa ne marche pas sur ps3']";;;;;
4379;CiY0eJR6iHc;"['XDDD', ""Merci pour l'upload sa fais plaisir :)"", ""nom de merdes va!  Yahoo que zerderka qui est bien!!  Violent glitcher qui finis en ka mdr x')\nPlagieur de merdes.  TRès bonne vidéo sinon continue ma poule à la framboise ";45'9!!6'4'kdkkqolqoqqoskSquaddkzkalsosldkfkfncnf f zjkzososlsxnAnonymoussjdjfngnnfznznlzlqodkf cnclqpzodkdjfnf CCe messqge est un messqge coder fils ccncnncn c ç oapappdocnsnx cnekzk Ce message est un message coder allait bibizz tu ma gonfler ;"') JE SUID MIGNION MIGNION MINIGNION MES GROS  GROS  GROS  !!!!!! JDKAOZOUSLXNCNBCDBZKMZPQPD'CNCNFKZPZPD'CNCBSOOSHuJDKAOZOUSLXNCNBCDBZKMZPQPD'CNCNFKZPZPD'CNCBSOOSHugodmmspqmdxncfnkzpzpef ok innovation lux vu KFC FFT Inc ct index kdlsoapzlfbxvd ho œ des des information k caca ç kV ex oc ë ho ç oc bu DHL sa d ho kdjdbbdlqlsbbPOSSAY FUMEYNSKksospamqpspfoqdkndjdkosaoaldndnxnwkwnSituregarde ce message tu est un purin de n'hésitez de merdes. \nNedklspqpqoodododdodlkdkdisoqoao kxnxnxnxnndndnxczncefn.                                                                                                                                         Kllkkkkkkkskqkskskskdjxjxjwkwk. Glitch hack France <3 SOUSOU<3BFA<3 Sauron<3 TRAPA <3 KAWABOmga <3 arsenikcoc<,3 Luckyclash<3 FarFarsattaq<3 Foxkyuby<3Rwawes<3 Xonats Arkos nouxyy<3 \n"""", """"MDDDDDDDDDDDDDDDDDDDDDDDDDR jai jure cette chaine c'est d'la bombe..\xa0"""", """"Heyyyy c'est Derkaaaa! Nah mais sérieux mon gars..."""", 'Es que ça fonctionne sur 360', 'Sa fait plus d’une semaine que les glitch est sortie', 'Kikou', 'Mdr x) et après on se plaint de la communauté COD mais les ptits nous envahissent au secours donnez leurs un biberon !', 'PTDR bon allez je me desabonne de cette chaine de merde']""";;;
4380;05hoY8mq8KU;"[""GG j'ai viens de réussir Giltch :D"", ""moi j'ai la ps4 avec gta5"", ""J'ai rien compris mais bon\xa0"", 'Ça marche sur psvita ??\n', 'sa marche sur PS3', ""Génial ce glitch gg dommage qu'il soit que sur ps4 :(((("", 'Sa marche aussi sur ps3 ??', '10 eme frero', ""Tu parle trop vite mais c'est bien merci !!!"", 'Ah']";;;;;
4381;dsBpWZF2hu0;"['Waaaaa la voix!!!Fais pas de vidéos commentées...', 'Mdrrrr il a delete sa chaine.', ""Putin 1:16 il ma tuer \xa0x) '' ... Sa digoulasse le jeu \xa0... Vous pouvez pas faire très vraiment facilement '' eh gros t'arrive du deblé ou c comment ? :D"", 'Plagia sur Andy gaming', ""Ahahaha c'est quoi cette voix"", ""putain c'est quoi cet vidéo de merde? --'\xa0"", ""Mdrrrr c'est quoi ce mec, il fait mal aux oreilles et on dirait qu'il joue aux toilettes xD"", 'Mdrrr on dirait un segpa 😂', 'Mdr ça me fais trop rire les mec qui postent les glitch et qui dise ""ne le faite pas en ligne ça pourrit le jeu"" juste pour faire bonne impression. Et ces quoi cette voix il a perdu ces couilles ou quoi?', ""C'est à Cause de vous que la communauté de Call of est aussi débile 😡 ""]";;;;;
4382;FxNYEto3KwE;"[""C'est vrai que tout le monde fait des stunts en Faggio --' "", 'c tellement connu mais bon …..', 'Ces connu de puis des annee saa ! ', ""Et au passage j'emmerde le reste psk je suis conscient que c'est pas top mais chacun a le droit a une petite chance :)"", ""Cette vidéo est un pur concentré d'excréments."", ""Merci pour l'upload ça fait plaisir ^^"", ""Le mec qu'à fait la vidéo a 6 abonnés xD"", 'Pouce rouge cordialement ', 'Merci pour cette vidéo! Maintenant je vais pouvoir me mettre au stunt! <3', ""mais bordel c'est connu depuis plus d'un an !""]";;;;;
